,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,beta_0
842,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.595979381443299,0.325,0.025,0.2979896907216495,0.5,0.5,0.41838366989053033,0.32240428844723135,unconstrained,unconstrained,0.2979896907216495
843,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6060824742268041,0.325,0.025,0.30304123711340203,0.5,0.5,0.4224144914443617,0.3163320172175577,unconstrained,unconstrained,0.30304123711340203
844,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6161855670103092,0.325,0.025,0.3080927835051546,0.5,0.5,0.4263432405144011,0.31015767350409185,unconstrained,unconstrained,0.3080927835051546
845,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6262886597938144,0.325,0.025,0.3131443298969072,0.5,0.5,0.43016991710064834,0.3038812573068339,unconstrained,unconstrained,0.3131443298969072
846,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6363917525773196,0.325,0.025,0.3181958762886598,0.5,0.5,0.43389452120310346,0.2975027686257838,unconstrained,unconstrained,0.3181958762886598
847,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6464948453608247,0.325,0.025,0.32324742268041234,0.5,0.5,0.43751705282176634,0.2910222074609417,unconstrained,unconstrained,0.32324742268041234
848,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6565979381443299,0.325,0.025,0.32829896907216494,0.5,0.5,0.44103751195663726,0.2844395738123074,unconstrained,unconstrained,0.32829896907216494
849,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6667010309278351,0.325,0.025,0.33335051546391753,0.5,0.5,0.44445589860771606,0.27775486767988095,unconstrained,unconstrained,0.33335051546391753
850,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6768041237113401,0.325,0.025,0.33840206185567007,0.5,0.5,0.4477722127750026,0.2709680890636625,unconstrained,unconstrained,0.33840206185567007
851,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6869072164948453,0.325,0.025,0.34345360824742266,0.5,0.5,0.45098645445849717,0.26407923796365185,unconstrained,unconstrained,0.34345360824742266
852,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6970103092783505,0.325,0.025,0.34850515463917525,0.5,0.5,0.4540986236581996,0.2570883143798491,unconstrained,unconstrained,0.34850515463917525
853,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7071134020618557,0.325,0.025,0.35355670103092784,0.5,0.325,0.45774121585715805,0.130185803486024,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
854,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7172164948453608,0.325,0.025,0.3586082474226804,0.5,0.325,0.46247873312785626,0.12330476405569138,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
855,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.727319587628866,0.325,0.025,0.363659793814433,0.5,0.325,0.46716521415665846,0.11637268838346265,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
856,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7374226804123711,0.325,0.025,0.36871134020618557,0.5,0.325,0.4718006589435646,0.10938957646933786,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
857,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7475257731958762,0.325,0.025,0.3737628865979381,0.5,0.325,0.4763850674885747,0.10235542831331708,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
858,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7576288659793814,0.325,0.025,0.3788144329896907,0.5,0.325,0.4809184397916888,0.09527024391540018,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
859,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7677319587628866,0.325,0.025,0.3838659793814433,0.5,0.325,0.48540077585290675,0.08813402327558721,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
860,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7778350515463918,0.325,0.025,0.3889175257731959,0.5,0.325,0.48983207567222875,0.08094676639387818,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
861,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7879381443298968,0.325,0.025,0.3939690721649484,0.5,0.325,0.49421233924965446,0.07370847327027318,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
862,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.798041237113402,0.325,0.025,0.399020618556701,0.5,0.325,0.49854156658518434,0.06641914390477205,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
863,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8081443298969072,0.325,0.025,0.4040721649484536,0.5,0.325,0.5028197576788181,0.05907877829737486,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
864,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8182474226804124,0.325,0.025,0.4091237113402062,0.5,0.325,0.5070469125305559,0.05168737644808161,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
865,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8283505154639175,0.325,0.025,0.41417525773195873,0.5,0.325,0.5112230311403975,0.044244938356892374,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
866,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8384536082474227,0.325,0.025,0.4192268041237113,0.5,0.325,0.515348113508343,0.03675146402380701,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
867,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8485567010309278,0.325,0.025,0.4242783505154639,0.5,0.325,0.5194221596343925,0.02920695344882558,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
868,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8586597938144329,0.325,0.025,0.42932989690721646,0.5,0.325,0.523445169518546,0.021611406631948188,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
869,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8687628865979381,0.325,0.025,0.43438144329896905,0.5,0.325,0.5274171431608035,0.013964823573174648,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
870,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8788659793814433,0.325,0.025,0.43943298969072164,0.5,0.325,0.5313380805611648,0.006267204272505059,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
871,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8889690721649485,0.325,0.025,0.4578282262585075,0.5133436901760333,0.325,0.5350298776511162,7.110299278245691e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
872,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8990721649484535,0.325,0.025,0.541495292513926,0.5919592100396993,0.325,0.5305703003240738,7.009268350455233e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
873,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9091752577319587,0.325,0.025,0.6432142241946239,0.6886265953286446,0.325,0.5072146328445962,6.908237422525998e-07,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0.025001000000000002
874,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9192783505154639,0.325,0.025,0.45963917525773196,0.5,0.5,0.49674200765224785,0.07746365713678394,unconstrained,unconstrained,0.45963917525773196
875,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.929381443298969,0.325,0.025,0.4646907216494845,0.5,0.5,0.49750650972473165,0.06812506642576265,unconstrained,unconstrained,0.4646907216494845
876,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9394845360824742,0.325,0.025,0.4697422680412371,0.5,0.5,0.4981689393134233,0.05868440323094914,unconstrained,unconstrained,0.4697422680412371
877,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9495876288659794,0.325,0.025,0.4747938144329897,0.5,0.5,0.49872929641832286,0.04914166755234352,unconstrained,unconstrained,0.4747938144329897
878,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9596907216494845,0.325,0.025,0.4798453608247423,0.5,0.5,0.49918758103943034,0.039496859389945786,unconstrained,unconstrained,0.4798453608247423
879,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9697938144329896,0.325,0.025,1e-06,0.015104092783505189,0.325,0.27930673677352963,2.3065581511091948e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.22477568522920202
880,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9798969072164948,0.325,0.025,1e-06,0.010052546391752596,0.325,0.26900116877281083,1.8300744861372842e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.2435483220851227
881,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.99,0.325,0.025,1e-06,0.005001000000000005,0.325,0.2549984046655751,1.244542314239594e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.267773384288702
882,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.01,0.35,0.025,0.005,0.5,0.52,0.009550000000000001,0.51975,$\beta_0=\theta_G$,unconstrained,0.025
883,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.020103092783505153,0.35,0.025,0.010051546391752576,0.5,0.5149484536082474,0.01967756934849612,0.5144458762886598,$\beta_0=\theta_G$,unconstrained,0.025
884,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.03020618556701031,0.35,0.025,0.015103092783505155,0.5,0.5098969072164948,0.029652029971304065,0.5091417525773196,$\beta_0=\theta_G$,unconstrained,0.025
885,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.04030927835051546,0.35,0.025,0.02015463917525773,0.5,0.5048453608247423,0.03947338186842385,0.5038376288659794,$\beta_0=\theta_G$,unconstrained,0.025
886,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.05041237113402062,0.35,0.025,0.02520618556701031,0.5,0.5,0.049141667552343504,0.49872929641832286,unconstrained,unconstrained,0.02520618556701031
887,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.060515463917525776,0.35,0.025,0.030257731958762888,0.5,0.5,0.058684403230949096,0.4981689393134233,unconstrained,unconstrained,0.030257731958762888
888,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.07061855670103093,0.35,0.025,0.03530927835051546,0.5,0.5,0.06812506642576256,0.49750650972473165,unconstrained,unconstrained,0.03530927835051546
889,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.08072164948453607,0.35,0.025,0.040360824742268035,0.5,0.5,0.07746365713678392,0.49674200765224785,unconstrained,unconstrained,0.040360824742268035
890,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.09082474226804123,0.35,0.025,0.045412371134020614,0.5,0.5,0.08670017536401317,0.49587543309597193,unconstrained,unconstrained,0.045412371134020614
891,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.10092783505154639,0.35,0.025,0.05046391752577319,0.5,0.5,0.09583462110745031,0.49490678605590394,unconstrained,unconstrained,0.05046391752577319
892,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.11103092783505154,0.35,0.025,0.05551546391752577,0.5,0.5,0.10486699436709533,0.4938360665320438,unconstrained,unconstrained,0.05551546391752577
893,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.12113402061855669,0.35,0.025,0.060567010309278344,0.5,0.5,0.11379729514294823,0.4926632745243915,unconstrained,unconstrained,0.060567010309278344
894,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.13123711340206184,0.35,0.025,0.06561855670103092,0.5,0.5,0.12262552343500903,0.4913884100329472,unconstrained,unconstrained,0.06561855670103092
895,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.141340206185567,0.35,0.025,0.0706701030927835,0.5,0.5,0.1313516792432777,0.4900114730577107,unconstrained,unconstrained,0.0706701030927835
896,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.15144329896907216,0.35,0.025,0.07572164948453608,0.5,0.5,0.13997576256775426,0.48853246359868213,unconstrained,unconstrained,0.07572164948453608
897,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.16154639175257732,0.35,0.025,0.08077319587628866,0.5,0.5,0.14849777340843873,0.4869513816558614,unconstrained,unconstrained,0.08077319587628866
898,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.17164948453608248,0.35,0.025,0.08582474226804124,0.5,0.5,0.15691771176533106,0.48526822722924856,unconstrained,unconstrained,0.08582474226804124
899,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.18175257731958763,0.35,0.025,0.09087628865979382,0.5,0.5,0.1652355776384313,0.48348300031884367,unconstrained,unconstrained,0.09087628865979382
900,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.1918556701030928,0.35,0.025,0.0959278350515464,0.5,0.5,0.17345137102773941,0.4815957009246466,unconstrained,unconstrained,0.0959278350515464
901,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.20195876288659795,0.35,0.025,0.10097938144329897,0.5,0.5,0.1815650919332554,0.47960632904665745,unconstrained,unconstrained,0.10097938144329897
902,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2120618556701031,0.35,0.025,0.10603092783505155,0.5,0.5,0.1895767403549793,0.4775148846848762,unconstrained,unconstrained,0.10603092783505155
903,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.22216494845360824,0.35,0.025,0.11108247422680412,0.5,0.5,0.19748631629291102,0.4753213678393028,unconstrained,unconstrained,0.11108247422680412
904,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2322680412371134,0.35,0.025,0.1161340206185567,0.5,0.5,0.2052938197470507,0.47302577850993727,unconstrained,unconstrained,0.1161340206185567
905,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.24237113402061855,0.35,0.025,0.12118556701030928,0.5,0.5,0.21299925071739823,0.4706281166967797,unconstrained,unconstrained,0.12118556701030928
906,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2524742268041237,0.35,0.025,0.12623711340206184,0.5,0.5,0.22060260920395364,0.46812838239982996,unconstrained,unconstrained,0.12623711340206184
907,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.26257731958762887,0.35,0.025,0.13128865979381443,0.5,0.5,0.22810389520671698,0.4655265756190881,unconstrained,unconstrained,0.13128865979381443
908,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.272680412371134,0.35,0.025,0.136340206185567,0.5,0.5,0.23550310872568814,0.4628226963545542,unconstrained,unconstrained,0.136340206185567
909,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2827835051546392,0.35,0.025,0.1413917525773196,0.5,0.5,0.24280024976086725,0.46001674460622805,unconstrained,unconstrained,0.1413917525773196
910,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2928865979381443,0.35,0.025,0.14644329896907216,0.5,0.5,0.24999531831225422,0.4571087203741099,unconstrained,unconstrained,0.14644329896907216
911,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3029896907216495,0.35,0.025,0.15149484536082475,0.5,0.5,0.2570883143798491,0.4540986236581996,unconstrained,unconstrained,0.15149484536082475
912,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3130927835051546,0.35,0.025,0.1565463917525773,0.5,0.5,0.2640792379636518,0.45098645445849717,unconstrained,unconstrained,0.1565463917525773
913,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3231958762886598,0.35,0.025,0.1615979381443299,0.5,0.5,0.27096808906366243,0.4477722127750027,unconstrained,unconstrained,0.1615979381443299
914,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.33329896907216494,0.35,0.025,0.16664948453608247,0.5,0.5,0.27775486767988095,0.44445589860771606,unconstrained,unconstrained,0.16664948453608247
915,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.34340206185567007,0.35,0.025,0.17170103092783504,0.5,0.5,0.28443957381230733,0.44103751195663726,unconstrained,unconstrained,0.17170103092783504
916,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.35350515463917526,0.35,0.025,0.17675257731958763,0.5,0.5,0.29102220746094165,0.43751705282176645,unconstrained,unconstrained,0.17675257731958763
917,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3636082474226804,0.35,0.025,0.1818041237113402,0.5,0.5,0.2975027686257838,0.43389452120310346,unconstrained,unconstrained,0.1818041237113402
918,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.37371134020618557,0.35,0.025,0.18685567010309279,0.5,0.5,0.3038812573068339,0.43016991710064834,unconstrained,unconstrained,0.18685567010309279
919,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3838144329896907,0.35,0.025,0.19190721649484535,0.5,0.5,0.31015767350409185,0.42634324051440115,unconstrained,unconstrained,0.19190721649484535
920,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3939175257731959,0.35,0.025,0.19695876288659794,0.5,0.5,0.31633201721755766,0.4224144914443617,unconstrained,unconstrained,0.19695876288659794
921,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.404020618556701,0.35,0.025,0.2020103092783505,0.5,0.5,0.32240428844723135,0.41838366989053033,unconstrained,unconstrained,0.2020103092783505
922,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4141237113402062,0.35,0.025,0.2070618556701031,0.5,0.5,0.328374487193113,0.4142507758529068,unconstrained,unconstrained,0.2070618556701031
923,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.42422680412371133,0.35,0.025,0.21211340206185567,0.5,0.5,0.33424261345520245,0.41001580933149107,unconstrained,unconstrained,0.21211340206185567
924,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.43432989690721646,0.35,0.025,0.21716494845360823,0.5,0.5,0.3400086672334998,0.40567877032628336,unconstrained,unconstrained,0.21716494845360823
925,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.44443298969072165,0.35,0.025,0.22221649484536082,0.5,0.5,0.3456726485280051,0.40123965883728346,unconstrained,unconstrained,0.22221649484536082
926,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4545360824742268,0.35,0.025,0.2272680412371134,0.5,0.5,0.3512345573387182,0.3966984748644914,unconstrained,unconstrained,0.2272680412371134
927,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.46463917525773196,0.35,0.025,0.23231958762886598,0.5,0.5,0.35669439366563926,0.39205521840790736,unconstrained,unconstrained,0.23231958762886598
928,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4747422680412371,0.35,0.025,0.23737113402061855,0.5,0.5,0.3620521575087682,0.3873098894675311,unconstrained,unconstrained,0.23737113402061855
929,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4848453608247423,0.35,0.025,0.24242268041237114,0.5,0.5,0.367307848868105,0.3824624880433627,unconstrained,unconstrained,0.24242268041237114
930,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4949484536082474,0.35,0.025,0.2474742268041237,0.5,0.5,0.3724614677436497,0.3775130141354023,unconstrained,unconstrained,0.2474742268041237
931,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5050515463917525,0.35,0.025,0.25252577319587627,0.5,0.5,0.3775130141354023,0.37246146774364974,unconstrained,unconstrained,0.25252577319587627
932,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5151546391752577,0.35,0.025,0.25757731958762886,0.5,0.5,0.3824624880433627,0.367307848868105,unconstrained,unconstrained,0.25757731958762886
933,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5252577319587629,0.35,0.025,0.26262886597938145,0.5,0.5,0.3873098894675311,0.3620521575087682,unconstrained,unconstrained,0.26262886597938145
934,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.535360824742268,0.35,0.025,0.267680412371134,0.5,0.5,0.3920552184079073,0.3566943936656393,unconstrained,unconstrained,0.267680412371134
935,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5454639175257732,0.35,0.025,0.2727319587628866,0.5,0.5,0.3966984748644914,0.3512345573387183,unconstrained,unconstrained,0.2727319587628866
936,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5555670103092784,0.35,0.025,0.2777835051546392,0.5,0.5,0.40123965883728346,0.3456726485280051,unconstrained,unconstrained,0.2777835051546392
937,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5656701030927835,0.35,0.025,0.28283505154639177,0.5,0.5,0.40567877032628336,0.3400086672334998,unconstrained,unconstrained,0.28283505154639177
938,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5757731958762886,0.35,0.025,0.2878865979381443,0.5,0.5,0.41001580933149107,0.3342426134552025,unconstrained,unconstrained,0.2878865979381443
939,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5858762886597938,0.35,0.025,0.2929381443298969,0.5,0.5,0.4142507758529068,0.328374487193113,unconstrained,unconstrained,0.2929381443298969
940,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.595979381443299,0.35,0.025,0.2979896907216495,0.5,0.5,0.41838366989053033,0.32240428844723135,unconstrained,unconstrained,0.2979896907216495
941,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6060824742268041,0.35,0.025,0.30304123711340203,0.5,0.35,0.4227111117015623,0.19041214262939746,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
942,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6161855670103092,0.35,0.025,0.3080927835051546,0.5,0.35,0.4282115687108088,0.1837888882984377,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
943,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6262886597938144,0.35,0.025,0.3131443298969072,0.5,0.35,0.43366098947815923,0.1771145977255819,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
944,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6363917525773196,0.35,0.025,0.3181958762886598,0.5,0.35,0.4390593740036136,0.17038927091083003,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
945,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6464948453608247,0.35,0.025,0.32324742268041234,0.5,0.35,0.4444067222871718,0.16361290785418223,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
946,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6565979381443299,0.35,0.025,0.32829896907216494,0.5,0.35,0.4497030343288341,0.15678550855563825,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
947,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6667010309278351,0.35,0.025,0.33335051546391753,0.5,0.35,0.45494831012860026,0.1499070730151982,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
948,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6768041237113401,0.35,0.025,0.33840206185567007,0.5,0.35,0.46014254968647034,0.1429776012328622,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
949,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6869072164948453,0.35,0.025,0.34345360824742266,0.5,0.35,0.46528575300244446,0.13599709320863007,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
950,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6970103092783505,0.35,0.025,0.34850515463917525,0.5,0.35,0.47037792007652246,0.12896554894250187,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
951,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7071134020618557,0.35,0.025,0.35355670103092784,0.5,0.35,0.47541905090870445,0.12188296843447763,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
952,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7172164948453608,0.35,0.025,0.3586082474226804,0.5,0.35,0.4804091454989903,0.11474935168455741,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
953,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.727319587628866,0.35,0.025,0.363659793814433,0.5,0.35,0.4853482038473802,0.10756469869274105,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
954,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7374226804123711,0.35,0.025,0.36871134020618557,0.5,0.35,0.49023622595387395,0.10032900945902862,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
955,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7475257731958762,0.35,0.025,0.3737628865979381,0.5,0.35,0.49507321181847164,0.09304228398342022,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
956,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7576288659793814,0.35,0.025,0.3788144329896907,0.5,0.35,0.49985916144117337,0.08570452226591568,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
957,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7677319587628866,0.35,0.025,0.3838659793814433,0.5,0.35,0.5045940748219789,0.07831572430651508,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0.025
